attendance,description,eventPhase,kc,matchId,outcome,event_title,venue_name,venue_city,venue_country,team_1,team_2,team_1_score,team_2_score,local_time
0.0,,,,13429.0,B,,Thomond Park,Limerick,Ireland,Ireland,Scotland,0.0,13.0,2002-03-02 00:00:00
0.0,,,,13427.0,A,,,,,France,England,22.0,17.0,2002-03-01 00:00:00
0.0,,,,2908.0,A,2002 European Nations Cup,Stadionul Farul,Constanta,Romania,Romania,Spain,34.0,12.0,2002-02-17 15:00:00
0.0,,,,13426.0,A,,,,,England,Ireland,79.0,0.0,2002-02-17 00:00:00
0.0,,,,4313.0,A,2002 European Nations Cup,Dynamo Stadium,Krasnodar,Russian Federation,Russia,Netherlands,73.0,10.0,2002-02-17 00:00:00
34000.0,,,,3700.0,B,2002 Six Nations,Stadio Flaminio,Roma,Italy,Italy,Scotland,12.0,29.0,2002-02-16 16:30:00
74000.0,,,,2495.0,A,2002 Six Nations,Twickenham,London,England,England,Ireland,45.0,11.0,2002-02-16 14:30:00
72500.0,,,,2361.0,B,2002 Six Nations,Millennium Stadium,Cardiff,Wales,Wales,France,33.0,37.0,2002-02-16 14:00:00
0.0,,,,13425.0,B,,,,,Spain,Scotland,14.0,17.0,2002-02-16 00:00:00
0.0,,,,4310.0,B,2002 European Nations Cup,Jamor,Lisbon,Portugal,Portugal,Georgia,23.0,27.0,2002-02-16 00:00:00
0.0,,,,13424.0,B,,,,,Wales,France,0.0,20.0,2002-02-15 00:00:00
0.0,Match 44,Cup Final,,15953.0,A,2001/02 IRB Sevens World Series - Wellington,,,,South Africa 7s,Samoa 7s,17.0,14.0,2002-02-09 21:00:00
0.0,Match 43,Plate Final,,15952.0,B,2001/02 IRB Sevens World Series - Wellington,,,,Wales 7s,Argentina 7s,12.0,52.0,2002-02-09 20:30:00
0.0,Match 42,Bowl Final,,15951.0,A,2001/02 IRB Sevens World Series - Wellington,,,,France 7s,Canada 7s,26.0,5.0,2002-02-09 20:00:00
0.0,Match 41,Shield Final,,15950.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Cook Islands 7s,Papua New Guinea 7s,38.0,14.0,2002-02-09 19:30:00
0.0,Match 40,Cup Semi Finals,,15949.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Samoa 7s,England 7s,36.0,5.0,2002-02-09 19:00:00
0.0,Match 39,Cup Semi Finals,,15948.0,B,2001/02 IRB Sevens World Series - Wellington,,,,New Zealand 7s,South Africa 7s,10.0,26.0,2002-02-09 18:35:00
0.0,Match 38,Plate Semi Finals,,15947.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Argentina 7s,Fiji 7s,21.0,12.0,2002-02-09 18:00:00
0.0,Match 37,Plate Semi Finals,,15946.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Wales 7s,Australia 7s,19.0,14.0,2002-02-09 17:38:00
0.0,Match 36,Bowl Semi Finals,,15945.0,B,2001/02 IRB Sevens World Series - Wellington,,,,Japan 7s,Canada 7s,12.0,22.0,2002-02-09 17:16:00
0.0,Match 35,Bowl Semi Finals,,15944.0,B,2001/02 IRB Sevens World Series - Wellington,,,,USA 7s,France 7s,14.0,31.0,2002-02-09 16:54:00
0.0,Match 34,Shield Semi Finals,,15943.0,B,2001/02 IRB Sevens World Series - Wellington,,,,China 7s,Papua New Guinea 7s,17.0,31.0,2002-02-09 16:32:00
0.0,Match 33,Shield Semi Finals,,15942.0,B,2001/02 IRB Sevens World Series - Wellington,,,,Tonga 7s,Cook Islands 7s,14.0,19.0,2002-02-09 16:10:00
0.0,Match 32,Cup Quarter Finals,,15941.0,B,2001/02 IRB Sevens World Series - Wellington,,,,Fiji 7s,England 7s,14.0,19.0,2002-02-09 15:39:00
0.0,Match 31,Cup Quarter Finals,,15940.0,B,2001/02 IRB Sevens World Series - Wellington,,,,Argentina 7s,Samoa 7s,7.0,14.0,2002-02-09 15:17:00
0.0,Match 30,Cup Quarter Finals,,15939.0,A,2001/02 IRB Sevens World Series - Wellington,,,,South Africa 7s,Australia 7s,28.0,0.0,2002-02-09 14:55:00
0.0,Match 29,Cup Quarter Finals,,15938.0,A,2001/02 IRB Sevens World Series - Wellington,,,,New Zealand 7s,Wales 7s,78.0,0.0,2002-02-09 14:33:00
0.0,Match 28,Bowl Quarter Finals,,15937.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Canada 7s,Papua New Guinea 7s,33.0,7.0,2002-02-09 14:06:00
0.0,Match 27,Bowl Quarter Finals,,15936.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Japan 7s,China 7s,36.0,5.0,2002-02-09 13:44:00
0.0,Match 26,Bowl Quarter Finals,,15935.0,A,2001/02 IRB Sevens World Series - Wellington,,,,France 7s,Cook Islands 7s,10.0,5.0,2002-02-09 13:22:00
0.0,Match 25,Bowl Quarter Finals,,15934.0,A,2001/02 IRB Sevens World Series - Wellington,,,,USA 7s,Tonga 7s,21.0,14.0,2002-02-09 13:00:00
0.0,Match 24,Pool A,,15933.0,A,2001/02 IRB Sevens World Series - Wellington,,,,New Zealand 7s,England 7s,50.0,7.0,2002-02-08 22:00:00
0.0,Match 23,Pool D,,15932.0,A,2001/02 IRB Sevens World Series - Wellington,,,,South Africa 7s,Samoa 7s,35.0,12.0,2002-02-08 21:38:00
0.0,Match 22,Pool B,,15931.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Fiji 7s,Wales 7s,52.0,0.0,2002-02-08 21:16:00
0.0,Match 21,Pool C,,15930.0,B,2001/02 IRB Sevens World Series - Wellington,,,,Australia 7s,Argentina 7s,12.0,17.0,2002-02-08 20:54:00
0.0,Match 20,Pool A,,15929.0,A,2001/02 IRB Sevens World Series - Wellington,,,,USA 7s,Papua New Guinea 7s,33.0,0.0,2002-02-08 20:02:00
0.0,Match 19,Pool D,,15928.0,A,2001/02 IRB Sevens World Series - Wellington,,,,France 7s,China 7s,33.0,12.0,2002-02-08 19:40:00
0.0,Match 18,Pool B,,15927.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Canada 7s,Tonga 7s,26.0,5.0,2002-02-08 19:18:00
0.0,Match 17,Pool C,,15926.0,B,2001/02 IRB Sevens World Series - Wellington,,,,Cook Islands 7s,Japan 7s,5.0,19.0,2002-02-08 18:56:00
0.0,Match 16,Pool A,,15925.0,A,2001/02 IRB Sevens World Series - Wellington,,,,New Zealand 7s,Papua New Guinea 7s,52.0,0.0,2002-02-08 18:34:00
0.0,Match 15,Pool A,,15924.0,A,2001/02 IRB Sevens World Series - Wellington,,,,England 7s,USA 7s,26.0,21.0,2002-02-08 18:12:00
0.0,Match 14,Pool D,,15923.0,A,2001/02 IRB Sevens World Series - Wellington,,,,South Africa 7s,China 7s,61.0,0.0,2002-02-08 17:50:00
0.0,Match 13,Pool D,,15922.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Samoa 7s,France 7s,33.0,0.0,2002-02-08 17:28:00
0.0,Match 12,Pool B,,15921.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Fiji 7s,Tonga 7s,40.0,7.0,2002-02-08 17:06:00
0.0,Match 11,Pool B,,15920.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Wales 7s,Canada 7s,17.0,14.0,2002-02-08 16:44:00
0.0,Match 10,Pool C,,15919.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Australia 7s,Japan 7s,21.0,7.0,2002-02-08 16:22:00
0.0,Match 9,Pool C,,15918.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Argentina 7s,Cook Islands 7s,31.0,10.0,2002-02-08 16:00:00
0.0,Match 8,Pool A,,15917.0,A,2001/02 IRB Sevens World Series - Wellington,,,,New Zealand 7s,USA 7s,45.0,7.0,2002-02-08 15:38:00
0.0,Match 7,Pool A,,15916.0,A,2001/02 IRB Sevens World Series - Wellington,,,,England 7s,Papua New Guinea 7s,36.0,0.0,2002-02-08 15:16:00
0.0,Match 6,Pool D,,15915.0,B,2001/02 IRB Sevens World Series - Wellington,,,,South Africa 7s,France 7s,7.0,17.0,2002-02-08 14:54:00
0.0,Match 5,Pool D,,15914.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Samoa 7s,China 7s,48.0,0.0,2002-02-08 14:32:00
0.0,Match 4,Pool B,,15913.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Fiji 7s,Canada 7s,50.0,7.0,2002-02-08 14:10:00
0.0,Match 3,Pool B,,15912.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Wales 7s,Tonga 7s,26.0,14.0,2002-02-08 13:48:00
0.0,Match 2,Pool C,,15911.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Australia 7s,Cook Islands 7s,17.0,0.0,2002-02-08 13:26:00
0.0,Match 1,Pool C,,15910.0,A,2001/02 IRB Sevens World Series - Wellington,,,,Argentina 7s,Japan 7s,34.0,12.0,2002-02-08 13:04:00
0.0,,,,4307.0,A,,,,,Hong Kong,Singapore,57.0,8.0,2002-02-07 00:00:00
0.0,Match 44,Cup Final,,15909.0,B,2001/02 IRB Sevens World Series - Brisbane,,,,New Zealand 7s,Australia 7s,0.0,28.0,2002-02-03 19:00:00
0.0,Match 43,Plate Final,,15908.0,B,2001/02 IRB Sevens World Series - Brisbane,,,,Argentina 7s,Fiji 7s,5.0,12.0,2002-02-03 18:30:00
0.0,Match 42,Bowl Final,,15907.0,B,2001/02 IRB Sevens World Series - Brisbane,,,,Japan 7s,Cook Islands 7s,7.0,36.0,2002-02-03 18:00:00
0.0,Match 41,Shield Final,,15906.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Canada 7s,Tonga 7s,38.0,7.0,2002-02-03 17:30:00
0.0,Match 40,Cup Semi Finals,,15905.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Australia 7s,Samoa 7s,29.0,5.0,2002-02-03 16:48:00
0.0,Match 39,Cup Semi Finals,,15904.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,New Zealand 7s,South Africa 7s,14.0,12.0,2002-02-03 16:26:00
0.0,Match 38,Plate Semi Finals,,15903.0,B,2001/02 IRB Sevens World Series - Brisbane,,,,England 7s,Fiji 7s,12.0,17.0,2002-02-03 16:04:00
0.0,Match 37,Plate Semi Finals,,15902.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Argentina 7s,USA 7s,36.0,7.0,2002-02-03 15:42:00
0.0,Match 36,Bowl Semi Finals,,15901.0,B,2001/02 IRB Sevens World Series - Brisbane,,,,Papua New Guinea 7s,Cook Islands 7s,14.0,19.0,2002-02-03 15:20:00
0.0,Match 35,Bowl Semi Finals,,15900.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Japan 7s,Wales 7s,10.0,7.0,2002-02-03 14:58:00
0.0,Match 34,Shield Semi Finals,,15899.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Tonga 7s,France 7s,26.0,12.0,2002-02-03 14:36:00
0.0,Match 33,Shield Semi Finals,,15898.0,B,2001/02 IRB Sevens World Series - Brisbane,,,,China 7s,Canada 7s,14.0,31.0,2002-02-03 14:14:00
48800.0,,,,2360.0,A,2002 Six Nations,Lansdowne Road,Dublin,Ireland,Ireland,Wales,54.0,10.0,2002-02-03 14:00:00
0.0,,,,4305.0,A,2002 European Nations Cup,Dynamo Stadium,Krasnodar,Russian Federation,Russia,Spain,35.0,25.0,2002-02-03 14:00:00
0.0,Match 32,Cup Quarter Finals,,15897.0,B,2001/02 IRB Sevens World Series - Brisbane,,,,Fiji 7s,Samoa 7s,5.0,19.0,2002-02-03 13:34:00
0.0,Match 31,Cup Quarter Finals,,15896.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Australia 7s,England 7s,29.0,12.0,2002-02-03 13:12:00
0.0,Match 30,Cup Quarter Finals,,15895.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,South Africa 7s,USA 7s,25.0,0.0,2002-02-03 12:50:00
0.0,Match 29,Cup Quarter Finals,,15894.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,New Zealand 7s,Argentina 7s,24.0,10.0,2002-02-03 12:28:00
0.0,Match 28,Bowl Quarter Finals,,15893.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Cook Islands 7s,France 7s,12.0,10.0,2002-02-03 12:06:00
0.0,Match 27,Bowl Quarter Finals,,15892.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Papua New Guinea 7s,Tonga 7s,14.0,10.0,2002-02-03 11:44:00
0.0,Match 26,Bowl Quarter Finals,,15891.0,B,2001/02 IRB Sevens World Series - Brisbane,,,,Canada 7s,Wales 7s,10.0,17.0,2002-02-03 11:22:00
0.0,Match 25,Bowl Quarter Finals,,15890.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Japan 7s,China 7s,26.0,19.0,2002-02-03 11:00:00
1000.0,,,,2909.0,A,2002 European Nations Cup,Stadionul Steaua II,Bucuresti,Romania,Romania,Portugal,44.0,17.0,2002-02-03 00:00:00
0.0,,,,13422.0,B,,,,,Scotland,England,8.0,35.0,2002-02-03 00:00:00
0.0,,,,13423.0,B,,Thomond Park,Limerick,Ireland,Ireland,Wales,5.0,13.0,2002-02-03 00:00:00
10000.0,,,,4303.0,A,2002 European Nations Cup,National Stadium,Tbilisi,Georgia,Georgia,Netherlands,88.0,0.0,2002-02-03 00:00:00
0.0,Match 24,Pool C,,15889.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Australia 7s,Wales 7s,29.0,0.0,2002-02-02 21:00:00
0.0,Match 23,Pool A,,15888.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,New Zealand 7s,Samoa 7s,12.0,10.0,2002-02-02 20:38:00
0.0,Match 22,Pool D,,15887.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,South Africa 7s,England 7s,17.0,5.0,2002-02-02 20:16:00
0.0,Match 21,Pool B,,15886.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Fiji 7s,Argentina 7s,29.0,5.0,2002-02-02 19:54:00
0.0,Match 20,Pool C,,15885.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,USA 7s,Papua New Guinea 7s,24.0,10.0,2002-02-02 19:02:00
0.0,Match 19,Pool A,,15884.0,B,2001/02 IRB Sevens World Series - Brisbane,,,,France 7s,Japan 7s,0.0,19.0,2002-02-02 18:40:00
0.0,Match 18,Pool D,,15883.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Canada 7s,Tonga 7s,19.0,14.0,2002-02-02 18:18:00
0.0,Match 17,Pool B,,15882.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Cook Islands 7s,China 7s,38.0,7.0,2002-02-02 17:56:00
0.0,Match 16,Pool C,,15881.0,B,2001/02 IRB Sevens World Series - Brisbane,,,,Wales 7s,USA 7s,14.0,31.0,2002-02-02 17:34:00
0.0,Match 15,Pool C,,15880.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Australia 7s,Papua New Guinea 7s,42.0,0.0,2002-02-02 17:12:00
0.0,Match 14,Pool A,,15879.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Samoa 7s,France 7s,28.0,10.0,2002-02-02 16:50:00
0.0,Match 13,Pool A,,15878.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,New Zealand 7s,Japan 7s,39.0,5.0,2002-02-02 16:28:00
0.0,Match 12,Pool D,,15877.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,England 7s,Canada 7s,29.0,0.0,2002-02-02 16:06:00
67500.0,,,,3878.0,B,2002 Six Nations,Murrayfield,Edinburgh,Scotland,Scotland,England,3.0,29.0,2002-02-02 16:00:00
0.0,Match 11,Pool D,,15876.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,South Africa 7s,Tonga 7s,26.0,5.0,2002-02-02 15:44:00
0.0,Match 10,Pool B,,15875.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Argentina 7s,Cook Islands 7s,27.0,7.0,2002-02-02 15:22:00
0.0,Match 9,Pool B,,15874.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Fiji 7s,China 7s,49.0,5.0,2002-02-02 15:00:00
0.0,Match 8,Pool C,,15873.0,B,2001/02 IRB Sevens World Series - Brisbane,,,,Wales 7s,Papua New Guinea 7s,17.0,35.0,2002-02-02 14:34:00
0.0,Match 7,Pool C,,15872.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Australia 7s,USA 7s,56.0,0.0,2002-02-02 14:12:00
0.0,Match 6,Pool A,,15871.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Samoa 7s,Japan 7s,38.0,7.0,2002-02-02 13:50:00
0.0,Match 5,Pool A,,15870.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,New Zealand 7s,France 7s,47.0,0.0,2002-02-02 13:28:00
0.0,Match 4,Pool D,,15869.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,England 7s,Tonga 7s,33.0,0.0,2002-02-02 13:06:00
0.0,Match 3,Pool D,,15868.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,South Africa 7s,Canada 7s,40.0,5.0,2002-02-02 12:44:00
0.0,Match 2,Pool B,,15867.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Argentina 7s,China 7s,41.0,5.0,2002-02-02 12:22:00
0.0,Match 1,Pool B,,15866.0,A,2001/02 IRB Sevens World Series - Brisbane,,,,Fiji 7s,Cook Islands 7s,45.0,0.0,2002-02-02 12:00:00
0.0,,,,2634.0,A,2002 Six Nations,Stade de France,St Denis,France,France,Italy,33.0,12.0,2002-02-02 00:00:00
0.0,,,,13421.0,A,,,,,France,Spain,24.0,0.0,2002-02-02 00:00:00
0.0,,Pool Americas Round 2,,3009.0,A,2003 Rugby World Cup Qualifying,Campo de Cefa,Florianopolis,Brazil,Brazil,Trinidad & Tobago,9.0,0.0,2002-01-26 00:00:00
0.0,,Pool C,,4302.0,A,2001 European Nations Bowl,,,,Monaco,Norway,60.0,3.0,2002-01-19 00:00:00
0.0,Match 44,Cup Final,,15865.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Fiji 7s,South Africa 7s,24.0,7.0,2002-01-12 21:30:00
0.0,Match 43,Plate Final,,15864.0,B,2001/02 IRB Sevens World Series - Mar del Plata,,,,England 7s,Australia 7s,12.0,15.0,2002-01-12 21:00:00
0.0,Match 42,Bowl Final,,15863.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,France 7s,Canada 7s,29.0,7.0,2002-01-12 20:30:00
0.0,Match 41,Shield Final,,15862.0,B,2001/02 IRB Sevens World Series - Mar del Plata,,,,Chile 7s,Paraguay 7s,7.0,21.0,2002-01-12 20:00:00
0.0,Match 40,Cup Semi Finals,,15861.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,South Africa 7s,Argentina 7s,17.0,5.0,2002-01-12 19:30:00
0.0,Match 39,Cup Semi Finals,,15860.0,B,2001/02 IRB Sevens World Series - Mar del Plata,,,,New Zealand 7s,Fiji 7s,0.0,5.0,2002-01-12 19:10:00
0.0,Match 38,Plate Semi Finals,,15859.0,B,2001/02 IRB Sevens World Series - Mar del Plata,,,,Wales 7s,Australia 7s,0.0,33.0,2002-01-12 18:50:00
0.0,Match 37,Plate Semi Finals,,15858.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,England 7s,Samoa 7s,19.0,12.0,2002-01-12 18:30:00
0.0,Match 36,Bowl Semi Finals,,15857.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Canada 7s,West Indies 7s,24.0,0.0,2002-01-12 18:10:00
0.0,Match 35,Bowl Semi Finals,,15856.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,France 7s,USA 7s,10.0,0.0,2002-01-12 17:50:00
0.0,Match 34,Shield Semi Finals,,15855.0,B,2001/02 IRB Sevens World Series - Mar del Plata,,,,Uruguay 7s,Paraguay 7s,14.0,17.0,2002-01-12 17:30:00
0.0,Match 33,Shield Semi Finals,,15854.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Chile 7s,Brazil 7s,15.0,10.0,2002-01-12 17:10:00
0.0,Match 32,Cup Quarter Finals,,15853.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Argentina 7s,Australia 7s,5.0,3.0,2002-01-12 16:50:00
0.0,Match 31,Cup Quarter Finals,,15852.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,South Africa 7s,Wales 7s,56.0,0.0,2002-01-12 16:30:00
0.0,Match 30,Cup Quarter Finals,,15851.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Fiji 7s,Samoa 7s,26.0,0.0,2002-01-12 16:10:00
0.0,Match 29,Cup Quarter Finals,,15850.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,New Zealand 7s,England 7s,26.0,5.0,2002-01-12 15:50:00
0.0,Match 28,Bowl Quarter Finals,,15849.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,West Indies 7s,Paraguay 7s,33.0,12.0,2002-01-12 15:30:00
0.0,Match 27,Bowl Quarter Finals,,15848.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Canada 7s,Uruguay 7s,15.0,0.0,2002-01-12 15:10:00
0.0,Match 26,Bowl Quarter Finals,,15847.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,USA 7s,Brazil 7s,47.0,0.0,2002-01-12 14:50:00
0.0,Match 25,Bowl Quarter Finals,,15846.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,France 7s,Chile 7s,33.0,5.0,2002-01-12 14:30:00
0.0,Match 24,Pool B,,15845.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Australia 7s,England 7s,12.0,7.0,2002-01-11 23:36:00
0.0,Match 23,Pool A,,15844.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,New Zealand 7s,Argentina 7s,12.0,10.0,2002-01-11 23:14:00
0.0,Match 22,Pool C,,15843.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,South Africa 7s,Fiji 7s,15.0,0.0,2002-01-11 22:52:00
0.0,Match 21,Pool D,,15842.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Samoa 7s,Wales 7s,19.0,10.0,2002-01-11 22:30:00
0.0,Match 20,Pool B,,15841.0,B,2001/02 IRB Sevens World Series - Mar del Plata,,,,Chile 7s,Paraguay 7s,10.0,12.0,2002-01-11 21:38:00
0.0,Match 19,Pool A,,15840.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,France 7s,West Indies 7s,35.0,12.0,2002-01-11 21:16:00
0.0,Match 18,Pool C,,15839.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Canada 7s,Brazil 7s,35.0,5.0,2002-01-11 20:54:00
0.0,Match 17,Pool D,,15838.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,USA 7s,Uruguay 7s,35.0,0.0,2002-01-11 20:32:00
0.0,Match 16,Pool B,,15837.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,England 7s,Chile 7s,43.0,0.0,2002-01-11 20:10:00
0.0,Match 15,Pool B,,15836.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Australia 7s,Paraguay 7s,47.0,14.0,2002-01-11 19:48:00
0.0,Match 14,Pool A,,15835.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Argentina 7s,France 7s,22.0,0.0,2002-01-11 19:26:00
0.0,Match 13,Pool A,,15834.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,New Zealand 7s,West Indies 7s,52.0,0.0,2002-01-11 19:04:00
0.0,Match 12,Pool C,,15833.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Fiji 7s,Canada 7s,31.0,0.0,2002-01-11 18:42:00
0.0,Match 11,Pool C,,15832.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,South Africa 7s,Brazil 7s,45.0,7.0,2002-01-11 18:20:00
0.0,Match 10,Pool D,,15831.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Wales 7s,USA 7s,21.0,17.0,2002-01-11 17:58:00
0.0,Match 9,Pool D,,15830.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Samoa 7s,Uruguay 7s,47.0,0.0,2002-01-11 17:36:00
0.0,Match 8,Pool B,,15829.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,England 7s,Paraguay 7s,45.0,0.0,2002-01-11 17:04:00
0.0,Match 7,Pool B,,15828.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Australia 7s,Chile 7s,39.0,0.0,2002-01-11 16:42:00
0.0,Match 6,Pool A,,15827.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Argentina 7s,West Indies 7s,52.0,0.0,2002-01-11 16:20:00
0.0,Match 5,Pool A,,15826.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,New Zealand 7s,France 7s,26.0,0.0,2002-01-11 15:58:00
0.0,Match 4,Pool C,,15825.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Fiji 7s,Brazil 7s,27.0,5.0,2002-01-11 15:36:00
0.0,Match 3,Pool C,,15824.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,South Africa 7s,Canada 7s,33.0,0.0,2002-01-11 15:14:00
0.0,Match 2,Pool D,,15823.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Wales 7s,Uruguay 7s,33.0,0.0,2002-01-11 14:52:00
0.0,Match 1,Pool D,,15822.0,A,2001/02 IRB Sevens World Series - Mar del Plata,,,,Samoa 7s,USA 7s,36.0,0.0,2002-01-11 14:30:00
0.0,Match 44,Cup Final,,15821.0,A,2001/02 IRB Sevens World Series - Santiago,,,,New Zealand 7s,Argentina 7s,21.0,7.0,2002-01-05 23:00:00
0.0,Match 43,Plate Final,,15820.0,B,2001/02 IRB Sevens World Series - Santiago,,,,England 7s,Samoa 7s,12.0,21.0,2002-01-05 22:30:00
0.0,Match 42,Bowl Final,,15819.0,B,2001/02 IRB Sevens World Series - Santiago,,,,Canada 7s,USA 7s,5.0,32.0,2002-01-05 22:00:00
0.0,Match 41,Shield Final,,15818.0,A,2001/02 IRB Sevens World Series - Santiago,,,,Uruguay 7s,Chile 7s,19.0,10.0,2002-01-05 21:30:00
0.0,Match 40,Cup Semi Finals,,15817.0,B,2001/02 IRB Sevens World Series - Santiago,,,,South Africa 7s,Argentina 7s,7.0,14.0,2002-01-05 20:40:00
0.0,Match 39,Cup Semi Finals,,15816.0,A,2001/02 IRB Sevens World Series - Santiago,,,,New Zealand 7s,Fiji 7s,19.0,17.0,2002-01-05 20:18:00
0.0,Match 38,Plate Semi Finals,,15815.0,A,2001/02 IRB Sevens World Series - Santiago,,,,Samoa 7s,Wales 7s,35.0,0.0,2002-01-05 19:56:00
0.0,Match 37,Plate Semi Finals,,15814.0,B,2001/02 IRB Sevens World Series - Santiago,,,,Australia 7s,England 7s,7.0,15.0,2002-01-05 19:34:00
0.0,Match 36,Bowl Semi Finals,,15813.0,B,2001/02 IRB Sevens World Series - Santiago,,,,France 7s,USA 7s,26.0,33.0,2002-01-05 19:12:00
0.0,Match 35,Bowl Semi Finals,,15812.0,A,2001/02 IRB Sevens World Series - Santiago,,,,Canada 7s,West Indies 7s,24.0,10.0,2002-01-05 18:50:00
0.0,Match 34,Shield Semi Finals,,15811.0,A,2001/02 IRB Sevens World Series - Santiago,,,,Chile 7s,Paraguay 7s,43.0,0.0,2002-01-05 18:28:00
0.0,Match 33,Shield Semi Finals,,15810.0,B,2001/02 IRB Sevens World Series - Santiago,,,,Brazil 7s,Uruguay 7s,5.0,31.0,2002-01-05 18:06:00
0.0,Match 32,Cup Quarter Finals,,15809.0,A,2001/02 IRB Sevens World Series - Santiago,,,,Argentina 7s,Wales 7s,39.0,0.0,2002-01-05 17:34:00
